,clientId,channelGrouping,date,visitNumber,visitId,hitNumber,hour,minute,campaign,medium,keyword,city,pagePath,eventCategory,eventAction,eventLabel,v2ProductName,v2ProductCategory
1494,2020229180.1558114653,Paid Search,20190517,1,1558114652,13,19,38,[Search] [FR] Marque,cpc,+boucheron,Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 9,"Kaa, the snake ring",not provided
1495,226296252.1566240704,Paid Search,20190819,1,1566240704,14,20,52,[Search] [FR] Marque,cpc,+boucheron,(not set),/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 11,"Serpent Bohème Sleepers, L motif",Jewelry
1496,1192772611.1554820937,Paid Search,20190409,1,1554820937,2,16,42,[Search] [FR] Reference - Quatre,cpc,bague quatre boucheron,La Rochelle,/fr_fr/les-creations/joaillerie/quatre.html,Newsletter,newsletter Popin Displayed,/fr_fr/les-creations/joaillerie/quatre.html,,
1497,759511313.1545258855,Paid Search,20190901,1,1567290125,22,0,23,[Search] [FR] Marque,cpc,+boucheron,Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 18,Lierre de Paris Bracelet,Jewelry
1498,55615127.1559642739,Email,20190920,6,1568992427,3,17,14,FALL_FR_2019_September,email,FALL_FR_2019_September,Nice,/fr_fr/bague-hans-herisson.html,Client services,Chat intention,Init by operator,,
1499,55465421.1563051785,Email,20190713,1,1563051785,3,23,4,Paris_vudu26_FR_2019_July,email,Paris_vudu26_FR_2019_July,Brest,/fr_fr/les-creations/haute-joaillerie/paris-vu-du-26.html,Navigation,Outbound link,https://medias.boucheron.com/skin/frontend/boucheron/default/images/hj-paris-vu-du-26/1200/JRG0285954.png,,
1500,375289121.1563187241,Email,20190715,1,1563187241,4,12,42,Paris_vudu26_FR_2019_July,email,Paris_vudu26_FR_2019_July,Paris,/fr_fr/les-creations/haute-joaillerie/paris-vu-du-26.html,Navigation,Outbound link,https://medias.boucheron.com/skin/frontend/boucheron/default/images/hj-paris-vu-du-26/1200/JCL01106.png,,
1501,40453704.1557430992,Direct,20190509,1,1557430993,4,21,43,(not set),(none),(not set),Paris,/fr_fr/jack-play-it-your-way.html,Video,Reached 25%,Boucheron-Jack,,
1502,373284377.1530433241,Direct,20190630,5,1561927969,28,23,18,(not set),(none),(not set),Paris,/fr_fr/les-creations/haute-joaillerie/paris-vu-du-26.html,Navigation,Outbound link,https://medias.boucheron.com/skin/frontend/boucheron/default/images/hj-paris-vu-du-26/1200/JCO01397.png,,
1503,1093975825.1562060386,Direct,20190702,1,1562060385,25,11,41,(not set),(none),(not set),Neuilly-sur-Seine,/fr_fr/les-creations/joaillerie/serpent-boheme/bague-serpent-boheme-motif-s-turquoise.html,Product,Get to product details,More detail,,
1504,207612913.1547039153,Direct,20190109,2,1547058704,2,19,31,(not set),(none),(not set),Metz,/fr_fr/les-creations/joaillerie/quatre/bague-quatre-radiant-edition-jaune-petit.html?pageCategory=product,Newsletter,newsletter Popin Displayed,/fr_fr/les-creations/joaillerie/quatre/bague-quatre-radiant-edition-jaune-petit.html,,
1505,462018679.1559573947,Paid Search,20190603,1,1559573947,10,16,59,[Search] [FR] Marque,cpc,+boucheron,Paris,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème pendant S Motif,Jewelry
1506,720651317.1553611240,Paid Search,20190326,1,1553611240,12,15,42,[Search] [FR] Marque,cpc,+boucheron,Paris,/fr_fr/les-creations/joaillerie/quatre.html,Video,miss_b_francais - 100%,/fr_fr/les-creations/joaillerie/quatre.html,,
1507,1650307084.1559731377,Paid Search,20190605,1,1559731377,21,12,51,[Search] [FR] Marque,cpc,boucheron,Paris,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème Link Bracelet ,Jewelry
1508,813435417.1568535350,Paid Search,20190915,1,1568535350,28,10,19,[Search] [FR] Marque,cpc,boucheron,Cormeilles-en-Parisis,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 16,Nymphéa Brooch,Jewelry
1509,1756007675.1547898625,Paid Search,20190119,1,1547898628,8,12,50,[Search] [FR] Marque,cpc,+place +vendome +joaillerie,Dijon,/fr_fr/26-vendome.html,Video,26-VENDOMES-ORGANIQUE - 100%,/fr_fr/26-vendome.html,,
1510,1565358665.1563995589,Paid Search,20190724,1,1563995588,9,21,14,[Search] [FR] Marque,cpc,+boucheron,Paris,/fr_fr/les-creations/joaillerie/bracelets.html,Navigation,Outbound link,https://reflet.boucheron.com/fr/,,
1511,1885207911.1546867723,Paid Search,20190116,2,1547651772,9,16,16,[Search] [FR] Marque,cpc,boucheron,Paris,/fr_fr/les-creations/horlogerie/reflet.html,Video,reflet - 100%,/fr_fr/les-creations/horlogerie/reflet.html,,
1512,1718674633.1507220257,Paid Search,20190912,7,1568307137,4,18,53,[Search] [FR] Marque,cpc,+boucheron,(not set),/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème Toi et Moi Ring S Motif,Jewelry
1513,555919641.1556568958,Display,20190429,1,1556568958,4,22,16,_dfa_49701:4734027:22565521,cpm,(not set),Paris,/fr_fr/jack-play-it-your-way.html,Video,Reached 25%,Boucheron-Jack,,
1514,2113348674.1562515836,Organic Search,20190707,1,1562515841,278,18,39,(not set),organic,(not provided),Cannes,/fr_fr/les-creations/haute-joaillerie/hiver-imperial.html,Navigation,Outbound link,https://medias.boucheron.com/skin/frontend/boucheron/default/images/hj-hiver-imperial/products/JBT0062316.jpg,,
1515,1732813447.1565453741,Organic Search,20190810,2,1565459163,84,19,53,(not set),organic,(not provided),Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 13,"Hopi, the Hummingbird Ring",Jewelry
1516,3224492.1529308527,Organic Search,20190522,46,1558523906,84,13,29,(not set),organic,(not provided),Paris,/fr_fr/les-creations/joaillerie/nature-triomphante/collier-lierre-de-paris-or-rose.html,Product,Get to product details,More detail,,
1517,1629770836.1563969243,Direct,20190724,1,1563969243,65,13,58,(not set),(none),(not set),Paris,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème Ring L Motif,Jewelry
1518,1740740130.1566214071,Email,20190819,3,1566214095,1,13,28,SUMMER LOVE IN PARIS_FR_2019_August,email,SUMMER LOVE IN PARIS_FR_2019_August,Issy-les-Moulineaux,/fr_fr/les-creations/joaillerie/quatre.html,Video,Reached 25%,miss_b_francais,,
1519,1358105440.1566656399,Email,20190824,1,1566656399,78,16,28,SUMMER LOVE IN PARIS_FR_2019_August,email,SUMMER LOVE IN PARIS_FR_2019_August,Paris,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème Ring S Motif,Jewelry
1520,1035608665.1556112659,Direct,20190424,3,1556120362,123,19,5,(not set),(none),(not set),Levallois-Perret,/en_gb/the-creations/jewelry/quatre.html,E-commerce,Product impression,Product Impression 0,Quatre Black Edition mini ring Pendant,Jewelry
1521,1035608665.1556112659,Direct,20190424,3,1556120362,123,19,5,(not set),(none),(not set),Levallois-Perret,/en_gb/the-creations/jewelry/quatre.html,E-commerce,Product impression,Product Impression 0,QUATRE BLACK EDITION BRACELET,Jewelry
1522,897879962.1568315854,Paid Search,20190912,1,1568315852,26,21,18,[Search] [FR] Marque,cpc,+boucheron,Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 23,Plume de Paon Pendant,Jewelry
1523,1875264311.1559216987,Organic Search,20190530,1,1559216987,18,13,50,(not set),organic,(not provided),Paris,/en_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 13,"Serpent Bohème Ring, S Motif",Jewelry
1524,215997461.1568548143,Organic Search,20190915,1,1568548143,78,13,52,(not set),organic,(not provided),Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 11,"Serpent Bohème Two-stone ring, S Motifs",Jewelry
1525,215997461.1568548143,Organic Search,20190915,1,1568548143,78,13,52,(not set),organic,(not provided),Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 11,Plume de Paon Necklace,Jewelry
1526,588220897.1568267136,Paid Search,20190912,1,1568267136,11,7,46,[Search] [FR] Reference - Quatre,cpc,boucheron quatre,Saint-Herblain,/fr_fr/les-creations/joaillerie/quatre.html,Video,Reached 75%,miss_b_francais,,
1527,1329591403.1556430193,Display,20190428,1,1556430194,7,7,43,_dfa_49701:4734027:22565521,cpm,(not set),Fontaine,/fr_fr/jack-play-it-your-way.html,Video,Start playing,Boucheron-Jack,,
1528,773026687.1563911234,Email,20190723,1,1563911233,10,21,48,Paris_vudu26_FR_2019_July,email,Paris_vudu26_FR_2019_July,(not set),/fr_fr/les-creations/horlogerie/reflet.html,Video,Reached the end,reflet,,
1529,689735117.1562422769,Organic Search,20190706,1,1562422769,465,16,43,(not set),organic,(not provided),Lille,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 20,Quatre White Edition Large Ring,Jewelry
1530,1793909225.1562758712,Organic Search,20190711,6,1562848151,69,15,0,(not set),organic,boucheron et le lilas,Paris,/en_gb/the-creations/jewelry/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème Bracelet S Motif,Jewelry
1531,1112994062.1561632961,Direct,20190627,1,1561632961,63,12,59,(not set),(none),(not set),Lyon,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 14,Ava Round ring,Bridal
1532,1854974585.1567179247,Direct,20190830,1,1567179249,31,17,36,(not set),(none),(not set),Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 15,"SERPENT BOHÈME NECKLACE, 23 MOTIFS",Jewelry
1533,1837523343.1566466878,Direct,20190822,1,1566466882,28,11,43,(not set),(none),(not set),(not set),/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 9,"Serpent Bohème Two-stone ring, S motifs",Jewelry
1534,1006745616.1567583118,Direct,20190904,1,1567583118,15,9,46,(not set),(none),(not set),Versailles,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 12,Vendôme Bracelet,Jewelry
1535,647544454.1567675301,Direct,20190905,1,1567675301,6,11,22,(not set),(none),(not set),Taverny,/fr_fr/contacts.html,Navigation,Outbound link,http://press-boucheron.com/connexion/,,
1536,1335684151.1558295562,Direct,20190519,1,1558295564,1,21,52,(not set),(none),(not set),Houilles,/fr_fr/alliance-quatre-lumiere-large.html,Error,Error 404,https://fr.boucheron.com/fr_fr/alliance-quatre-lumiere-large.html,,
1537,1829855792.1521191721,Display,20190219,685,1550565924,13,10,31,NYT_26first_ww_1901,display,(not set),Paris,/ko_kr/26-vendome.html,Video,26-VENDOMES-ORGANIQUE - 75%,/ko_kr/26-vendome.html,,
1538,269582636.1564249321,Paid Search,20190727,1,1564249321,25,19,44,[Search] [FR] Marque,cpc,+boucheron +boutique,Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 23,QUATRE CLASSIQUE LONG NECKLACE,Jewelry
1539,2063759478.1556264787,Display,20190426,1,1556264787,3,9,46,_dfa_49701:4734027:22565521,cpm,(not set),Biganos,/fr_fr/jack-play-it-your-way.html,Video,Start playing,Boucheron-Jack,,
1540,837684351.1566229008,Email,20190819,1,1566229009,27,17,38,SUMMER LOVE IN PARIS_FR_2019_August,email,SUMMER LOVE IN PARIS_FR_2019_August,Les Ulis,/fr_fr/puces-d-oreilles-ava-pivoine.html,Product,Add to wishlist intention,Add to my selection,,
1541,1052300048.1565707657,Email,20190813,1,1565707657,9,16,48,SUMMER LOVE IN PARIS_FR_2019_August,email,SUMMER LOVE IN PARIS_FR_2019_August,Paris,/fr_fr/les-creations/joaillerie/quatre/clip-d-oreille-quatre-clou-de-paris.html,Client services,Chat intention,Init by operator,,
1542,1616419162.1568991411,Email,20190920,1,1568991411,3,16,57,FALL_FR_2019_September,email,FALL_FR_2019_September,Paris,/fr_fr/les-creations/joaillerie/nature-triomphante/bague-plume-de-paon.html,Client services,Chat intention,Init by operator,,
1543,373441773.1549822733,Organic Search,20190513,2,1557770115,128,20,1,(not set),organic,(not provided),Torcy,/en_fr/the-creations/jewelry/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème Ring S Motif,Jewelry
1544,841853008.1555199167,Organic Search,20190427,4,1556358722,7,11,53,(not set),organic,(not provided),Sartrouville,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 12,Serpent Bohème long necklace 13 Motifs,Jewelry
1545,841853008.1555199167,Organic Search,20190427,4,1556358722,23,11,53,(not set),organic,(not provided),Sartrouville,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 10,"Serpent Bohème Ring, S motif  ",Jewelry
1546,544436342.1556791494,Organic Search,20190502,1,1556791492,43,12,8,(not set),organic,(not provided),Cormeilles-en-Parisis,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème Ring S Motif,Jewelry
1547,1737120214.1557573622,Direct,20190512,2,1557671012,19,16,24,(not set),(none),(not set),Ales,/fr_fr/les-creations/joaillerie/jack-de-boucheron/jack-de-boucheron-un-tour-or-blanc.html,Product,Get to product details,More detail,,
1548,232915024.1565173660,Direct,20190807,1,1565173661,18,12,30,(not set),(none),(not set),Paris,/fr_fr/les-creations/joaillerie/couture.html,Video,Reached 25%,pompon,,
1549,1135790611.1566501793,Email,20190824,2,1566652833,9,15,20,SUMMER LOVE IN PARIS_FR_2019_August,email,SUMMER LOVE IN PARIS_FR_2019_August,Paris,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème pendant S Motif,Jewelry
1550,1254610335.1528701806,Paid Search,20190925,1,1569401463,187,11,4,[Search] [FR] Marque,cpc,boucheron,Paris,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème pendant S Motif,Jewelry
1551,2135725536.1559466275,Paid Search,20190602,1,1559466275,182,11,16,[Search] [FR] Reference - Quatre,cpc,+boucheron +quatre,Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 18,Serpent Bohème Ring L Motif,Jewelry
1552,2135725536.1559466275,Paid Search,20190602,1,1559466275,219,11,20,[Search] [FR] Reference - Quatre,cpc,+boucheron +quatre,Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 25,"Jack de Boucheron, triple wrap ",Jewelry
1553,2135725536.1559466275,Paid Search,20190602,1,1559466275,220,11,20,[Search] [FR] Reference - Quatre,cpc,+boucheron +quatre,Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 26,Pompon Necklace,not provided
1554,974999088.1532640034,Paid Search,20190723,3,1563835075,10,0,38,[Search] [FR] Marque,cpc,boucheron,(not set),/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème Ring S Motif,Jewelry
1555,345282939.1563019538,Paid Search,20190713,1,1563019538,27,14,7,[Search] [FR] Marque,cpc,+boucheron,Neuilly-sur-Seine,/fr_fr/bracelet-bangle-serpent-boheme-1009.html,Product,Get to product details,More detail,,
1556,1456988843.1500373176,Paid Search,20190531,6,1559337918,335,23,44,[Search] [FR] Marque,cpc,+boucheron,Paris,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème pendant S Motif,Jewelry
1557,1456988843.1500373176,Paid Search,20190531,6,1559337918,363,23,46,[Search] [FR] Marque,cpc,+boucheron,Paris,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème Ring S Motif,Jewelry
1558,1179242512.1560325911,Paid Search,20190617,4,1560767781,158,12,42,[Search] [FR] Marque,cpc,boucheron,Lille,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 9,Lierre de Paris Ring,Jewelry
1559,694124533.1558519927,Paid Search,20190522,1,1558519926,85,12,52,[Search] [FR] Marque,cpc,+boucheron,(not set),/fr_fr/les-creations/haute-joaillerie/nature-triomphante.html,Navigation,Outbound link,https://medias.boucheron.com/skin/frontend/boucheron/default/images/hj-nature-triomphante/products/JBT0073616.jpg,,
1560,854422937.1567423122,Paid Search,20190902,1,1567423124,36,13,21,[Search] [FR] Marque,cpc,+boucheron,Angouleme,/fr_fr/les-creations/haute-joaillerie/paris-vu-du-26.html,Navigation,Outbound link,https://medias.boucheron.com/skin/frontend/boucheron/default/images/hj-paris-vu-du-26/1200/JRG0298253.png,,
1561,1749478227.1561801533,Paid Search,20190629,1,1561801531,42,11,48,[Search] [FR] Reference - Quatre,cpc,boucheron quatre,Paris,/fr_fr/les-creations/joaillerie/quatre/bague-quatre-classique-small.html,Product,Get to product details,More detail,,
1562,1749478227.1561801533,Paid Search,20190629,1,1561801531,50,11,49,[Search] [FR] Reference - Quatre,cpc,boucheron quatre,Paris,/fr_fr/les-creations/joaillerie/quatre.html,Video,Start playing,miss_b_francais,,
1563,485101928.1556285442,Paid Search,20190430,2,1556629293,25,15,4,[Search] [FR] Marque,cpc,boucheron,Paris,/fr_fr/les-creations/mariage-fiancailles/solitaires-diamant.html,Product,Filter selection,material-12,,
1564,1638763317.1568627367,Paid Search,20190916,1,1568627382,49,11,53,[Search] [FR] Generic - Joaillerie,cpc,+haute +joaillerie,Dole,/fr_fr/les-creations/joaillerie/quatre.html,Video,Reached 25%,miss_b_francais,,
1565,194497531.1565761166,Paid Search,20190814,1,1565761165,45,7,53,[Search] [FR] Generic - Joaillerie,cpc,+bijou,(not set),/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 8,Yaroslov Ring,Jewelry
1566,491214731.1564352656,Paid Search,20190729,2,1564353968,12,0,46,[Search] [FR] Marque,cpc,boucheron,Rouen,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 9,Goutte Ring,Jewelry
1567,1234686894.1563010439,Paid Search,20190713,1,1563010439,50,11,44,[Search] [FR] Marque,cpc,+boucheron,Colombes,/fr_fr/les-creations/joaillerie/intemporels/bracelet-vendome-or-blanc.html,Product,Get to product details,More detail,,
1568,1850931687.1560685752,Paid Search,20190616,1,1560685752,60,13,51,[Search] [FR] Marque,cpc,+boucheron,Paris,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème Toi et Moi Ring S Motif,Jewelry
1569,1416534387.1547489579,Paid Search,20190216,2,1550328438,51,15,56,[Search] [FR] Marque,cpc,boucheron,Chennevieres-sur-Marne,/fr_fr/les-creations/haute-joaillerie/hiver-imperial.html,Video,hiver-imperial - Play,/fr_fr/les-creations/haute-joaillerie/hiver-imperial.html,,
1570,1863229884.1556285462,Paid Search,20190627,9,1561645795,57,16,32,[Search] [FR] Marque,cpc,+boucheron,Paris,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème Toi et Moi Ring S Motif,Jewelry
1571,1997520292.1560500608,Paid Search,20190614,1,1560500607,44,10,25,[Search] [FR] Marque,cpc,+boucheron,Ajaccio,/fr_fr/les-creations/joaillerie/bagues/l/price:-1000.html,Product,Filter selection,price-undefined,,
1572,589955818.1562580740,Paid Search,20190708,1,1562580739,59,12,16,[Search] [FR] Marque,cpc,+boucheron,Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 10,Yaroslov Ring,Jewelry
1573,1402934804.1545212347,Paid Search,20190116,5,1547650686,10,15,58,[Search] [FR] Marque,cpc,collection boucheron,Annecy,/fr_fr/les-creations/haute-joaillerie/nature-triomphante.html,Video,Nature_TriomphanteFR - Play,/fr_fr/les-creations/haute-joaillerie/nature-triomphante.html,,
1574,1296840378.1565973072,Paid Search,20190816,1,1565973072,16,18,31,[Search] [FR] Marque,cpc,+boucheron,Paris,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème Ring S Motif,Jewelry
1575,239111717.1483659053,Paid Search,20190529,36,1559159966,3,21,59,[Search] [FR] Marque,cpc,boucheron quatre,Boulogne-Billancourt,/fr_fr/jack-play-it-your-way.html,Video,Start playing,Boucheron-Jack,,
1576,358197090.1543947318,Paid Search,20190511,5,1557558002,89,9,20,[Search] [FR] Marque,cpc,boucheron,Paris,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème pendant S Motif,Jewelry
1577,1809851009.1569051124,Paid Search,20190921,1,1569050895,32,9,31,[Search] [FR] Marque,cpc,boucheron,Cuers,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 20,Epure tourbillon Vitis,not provided
1578,1627332509.1569036479,Paid Search,20190924,4,1569300392,32,6,48,[Search] [FR] Collection Serpent Bohème,cpc,boucheron serpent boheme,Nanterre,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème Ring S Motif,Jewelry
1579,1154323131.1548573980,Paid Search,20190127,4,1548586560,29,12,1,[Search] [FR] Marque,cpc,boucheron,Vandoeuvre-les-Nancy,/fr_fr/les-creations/joaillerie/couture.html,Video,pompon - 0%,/fr_fr/les-creations/joaillerie/couture.html,,
1580,1169122319.1563625571,Paid Search,20190720,1,1563625571,74,14,30,[Search] [FR] Marque - Joaillerie,cpc,+boucheron +bague,Chalons-en-Champagne,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 19,"Kaa, the snake ring",not provided
1581,1526972296.1568030637,Paid Search,20190918,3,1568820647,10,17,30,[Search] [FR] Marque,cpc,+boucheron,Paris,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème Ring S Motif,Jewelry
1582,2105997585.1558088291,Organic Search,20190517,1,1558088292,9,12,18,(not set),organic,(not provided),Meylan,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème pendant S Motif,Jewelry
1583,712513136.1565267324,Social,20190808,1,1565267324,12,14,29,(not set),referral,(not set),Paris,/en_fr/the-creations/jewelry/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème Bracelet S Motif,Jewelry
1584,626335783.1569526641,Paid Search,20190926,2,1569526713,9,21,38,[Search] [FR] Collection Serpent Bohème,cpc,boucheron bague serpent,Paris,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème pendant S Motif,Jewelry
1585,848621297.1558705451,Paid Search,20190524,1,1558705450,16,15,44,[Search] [FR] Marque - Horlogerie,cpc,montre boucheron prix neuf,Chennevieres-sur-Marne,/fr_fr/les-creations/horlogerie/reflet.html,Video,Reached 25%,reflet,,
1586,482059380.1567924870,Paid Search,20190908,1,1567924869,32,8,44,[Search] [FR] Marque,cpc,boucheron,Tourcoing,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème Toi et Moi Ring S Motif,Jewelry
1587,622656272.1560200269,Paid Search,20190610,1,1560200268,19,22,58,[Search] [FR] Marque,cpc,+boucheron,(not set),/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 16,"Serpent Bohème Pendant Earrings, XS and L motifs",Jewelry
1588,1341382015.1558910206,Paid Search,20190527,1,1558910205,66,0,46,[Search] [FR] Marque,cpc,+boucheron +boutique,Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 11,Plume de Paon Pendant,Jewelry
1589,150642912.1565762505,Paid Search,20190814,1,1565762504,68,8,10,[Search] [FR] Generic - Joaillerie,cpc,+bijoux,(not set),/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème Ring L Motif,Jewelry
1590,619058391.1557995036,Paid Search,20190516,1,1557995036,52,10,28,[Search] [FR] Marque,cpc,+boucheron,Trappes,/fr_fr/les-creations/joaillerie/quatre/bague-quatre-white-edition-large.html,Product,Get to product details,More detail,,
1591,811229584.1558278744,Paid Search,20190519,1,1558278743,35,17,14,[Search] [FR] Marque - Joaillerie,cpc,boucheron bijoux,Rosny-sous-Bois,/fr_fr/les-creations/joaillerie/jack-de-boucheron/sautoir-jack-de-boucheron-diamants-or-jaune.html,Product,Get to product details,More detail,,
1592,895415680.1554928377,Paid Search,20190718,6,1563426978,33,7,19,[Search] [FR] Collection Serpent Bohème,cpc,boucheron serpent boheme,Paris,/fr_fr/les-creations/joaillerie/serpent-boheme.html,E-commerce,Product impression,Product Impression 8,Serpent Bohème Ring S Motif,Jewelry
1593,1135227172.1561736163,Paid Search,20190702,4,1562075875,47,16,1,[Search] [FR] Marque,cpc,+boucheron,Paris,/fr_fr/les-creations/horlogerie/reflet.html,Video,Start playing,reflet,,
1594,1562339738.1559572214,Paid Search,20190619,3,1560947832,19,14,38,[Search] [FR] Reference - Quatre,cpc,quatre boucheron,Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 20,Quatre Radiant Edition wedding band,Bridal
1595,1856543365.1562430018,Paid Search,20190706,1,1562430018,30,18,22,[Search] [FR] Marque,cpc,+boucheron,(not set),/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 11,QUATRE BLACK EDITION BRACELET,Jewelry
1596,126750127.1563909174,Paid Search,20190723,1,1563909171,51,21,20,[Search] [FR] Reference - Brides,cpc,boucheron bague diamant,Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 14,"Serpent Bohème Pendant, S Motif",Jewelry
1597,1650203977.1569689692,Paid Search,20190928,3,1569692251,40,19,39,[Search] [FR] Marque - Joaillerie,cpc,bague boucheron,Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 17,Quatre Classique Large Ring,Jewelry
1598,293068343.1556793361,Paid Search,20190527,5,1558964589,21,15,44,[Search] [FR] Reference - Quatre,cpc,bague quatre boucheron,Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 15,"Serpent Bohème Pendant, M motif",Jewelry
1599,1014700262.1558445867,Paid Search,20190521,1,1558445866,46,15,40,[Search] [FR] Marque,cpc,+boucheron,Paris,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 10,Goutte Bracelet,Jewelry
1600,561843391.1560613952,Paid Search,20190615,1,1560613951,51,17,57,[Search] [FR] Marque,cpc,+boucheron +paris,Lyon,/fr_fr/les-creations/joaillerie/quatre/clip-d-oreille-quatre-clou-de-paris.html,Product,Get to product details,More detail,,
1601,587588659.1569359139,Paid Search,20190924,1,1569359135,23,23,7,[Search] [FR] Marque,cpc,+boucheron,Nice,/fr_fr/les-creations/joaillerie/animaux-de-collection/bague-hopi-colibri-saphir-bleu.html,Product,Get to product details,More detail,,
1602,1347239864.1564404163,Paid Search,20190729,1,1564404164,22,14,43,[Search] [FR] Generic - Joaillerie,cpc,+joaillier,Lyon,/fr_fr/catalogsearch/result/,E-commerce,Product impression,Product Impression 16,Mehndi Ring,Jewelry
1603,1734914429.1557935743,Paid Search,20190515,1,1557935744,15,17,56,[Search] [FR] Marque,cpc,+boucheron,Marseille,/fr_fr/les-creations/joaillerie/serpent-boheme/pendentif-serpent-boheme-diamants-or-blanc-motif-xs.html,Product,Get to product details,More detail,,
1604,1681682383.1557828396,Paid Search,20190514,1,1557828395,37,12,8,[Search] [FR] Marque,cpc,+boucheron,Courbevoie,/fr_fr/les-creations/joaillerie/boucles-d-oreilles/l/price:-1000.html,Product,Filter selection,price-undefined,,
